Comparison_group,Pair_ID,Pair_short,Pair_label,Country_pair,Location_pair,N_population_1,N_population_2,Minimum_pair_population_size,Contig,Region,Distance_from_CEN_midpoint_Mb,Site_class,FST_estimate,Jackknife_standard_error,FST_to_SE_ratio,n_jack,Run_status,Error_message
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:42200685-43200684,10.5,0-fold,0.0,0.000404411104123,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:41200685-42200684,11.5,4-fold,0.0006787445103755,0.000642569347073,1.0562976797248163,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:41200685-42200684,11.5,0-fold,0.0006782773626841,0.0006985816792933,0.970934942597206,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:40200685-41200684,12.5,4-fold,0.0,0.0015540643154459,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:40200685-41200684,12.5,0-fold,0.0,0.0012082125409143,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:39200685-40200684,13.5,4-fold,0.0010478917359261,0.0009099748069719,1.151561260704725,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:39200685-40200684,13.5,0-fold,0.0015388383340695,0.0010066917651725,1.5286092399949402,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:38200685-39200684,14.5,4-fold,9.134633755786316e-05,0.0007446549393873,0.12266935022686168,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:38200685-39200684,14.5,0-fold,0.0,0.0003897925531936,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:37200685-38200684,15.5,4-fold,0.0,0.0003582091859393,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:37200685-38200684,15.5,0-fold,0.0,0.0003280120233556,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:36200685-37200684,16.5,4-fold,0.0003342804142115,0.0003206548862952,1.0424928123619988,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:36200685-37200684,16.5,0-fold,0.0,0.0003705981822052,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:35200685-36200684,17.5,4-fold,0.0,0.0003194166058333,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:35200685-36200684,17.5,0-fold,0.0005027055351802,0.0004274941357681,1.1759355114356456,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:34200685-35200684,18.5,4-fold,0.0004009387594636,0.0003284531023102,1.2206879966837476,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:34200685-35200684,18.5,0-fold,0.0015257520120015,0.0009415496204889,1.6204690425229555,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:33200685-34200684,19.5,4-fold,9.27364372976356e-05,0.000324969233286,0.2853698990513967,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:33200685-34200684,19.5,0-fold,0.0,0.0003585455709113,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:32200685-33200684,20.5,4-fold,0.0009548451935008,0.0006400940203891,1.491726469996344,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:32200685-33200684,20.5,0-fold,0.0011301128755299,0.0012787637762137,0.8837542136797609,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:31200685-32200684,21.5,4-fold,0.0,0.0003446871585664,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:31200685-32200684,21.5,0-fold,0.0001704608776308,0.0003688914062114,0.46208958723509613,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:30200685-31200684,22.5,4-fold,0.0,0.0003183906925964,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:30200685-31200684,22.5,0-fold,0.0,0.0004583757809037,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:29200685-30200684,23.5,4-fold,0.0,0.0003601151720279,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:29200685-30200684,23.5,0-fold,1.960342752065685e-06,0.0005570824167156,0.00351894565910608,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:28200685-29200684,24.5,4-fold,0.0,0.0004054294391844,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:28200685-29200684,24.5,0-fold,0.0,0.0007030715971584,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:23393109-24393108,0.5,4-fold,0.0,0.0005881151558739,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:23393109-24393108,0.5,0-fold,0.0014140645647677,0.0015132179424842,0.934475150649005,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:22393109-23393108,1.5,4-fold,0.0001050937958415,0.0029380567984262,0.03576983123600421,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:22393109-23393108,1.5,0-fold,0.0,0.0002688852047833,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:21393109-22393108,2.5,4-fold,0.0013542056808177,0.0033005163626568,0.41030115655224686,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:21393109-22393108,2.5,0-fold,0.0008702269370961,0.0011213086965187,0.7760815017290712,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:20393109-21393108,3.5,4-fold,0.0025930848521487,0.0045983584550533,0.5639153357648894,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:20393109-21393108,3.5,0-fold,0.0015595594511491,0.0018612065558711,0.8379292702518876,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:19393109-20393108,4.5,4-fold,0.0,0.0011915085516137,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:19393109-20393108,4.5,0-fold,0.0002177307481033,0.0015485526974785,0.14060273729000622,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:18393109-19393108,5.5,4-fold,0.0,0.0008211202517243,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:18393109-19393108,5.5,0-fold,0.0,0.0006103914153817,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:17393109-18393108,6.5,4-fold,0.0,0.0004443408492103,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:17393109-18393108,6.5,0-fold,0.0,0.0004794449126005,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:16393109-17393108,7.5,4-fold,0.0,0.0007898607136737,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:16393109-17393108,7.5,0-fold,0.0,0.0003774833906339,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:15393109-16393108,8.5,4-fold,0.0,0.0003964476827691,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:15393109-16393108,8.5,0-fold,0.0,0.0007700142934711,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:14393109-15393108,9.5,4-fold,0.0,0.0004628703898917,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:14393109-15393108,9.5,0-fold,0.0002229787968081,0.0010194545728795,0.21872362216031394,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:13393109-14393108,10.5,4-fold,0.00031019062853959674,0.00037764009323975565,0.8213922040916967,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:13393109-14393108,10.5,0-fold,0.0,0.0006589208860961603,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:12393109-13393108,11.5,4-fold,0.0009341228770037039,0.000811730775250119,1.1507791813312391,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:12393109-13393108,11.5,0-fold,0.0016831620275673084,0.0014812449596162422,1.136315783989826,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:11393109-12393108,12.5,4-fold,0.000499530660978273,0.0004496574494097105,1.1109137892278527,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:11393109-12393108,12.5,0-fold,0.001177426825541712,0.0007110681536288696,1.6558565019862366,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:10393109-11393108,13.5,4-fold,0.0,0.0004936240729931082,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:10393109-11393108,13.5,0-fold,0.0,0.0005201155739518275,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:9393109-10393108,14.5,4-fold,0.0002329682280915578,0.0003910854650963382,0.5956964624961695,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:9393109-10393108,14.5,0-fold,0.0012469846852402001,0.000990216031288883,1.2593056927356572,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:8393109-9393108,15.5,4-fold,0.0,0.0003664524394157616,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:8393109-9393108,15.5,0-fold,0.0,0.0005429656653672731,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:7393109-8393108,16.5,4-fold,9.631118564099825e-05,0.0004914305603135075,0.19598127063883994,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:7393109-8393108,16.5,0-fold,0.0,0.00041447281899769923,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:6393109-7393108,17.5,4-fold,0.0,0.0002723929633982743,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:6393109-7393108,17.5,0-fold,0.0,0.0005373711189915909,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:5393109-6393108,18.5,4-fold,0.0,0.0003904852314740098,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:5393109-6393108,18.5,0-fold,0.0,0.0005360313928087456,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:4393109-5393108,19.5,4-fold,0.0,0.00045808862551844655,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:4393109-5393108,19.5,0-fold,5.402426104116693e-05,0.0004959564704451325,0.10892944090976149,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:3393109-4393108,20.5,4-fold,0.00025374729101431716,0.0005346261931877839,0.47462562487130167,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:3393109-4393108,20.5,0-fold,0.0,0.00030856457764582933,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:2393109-3393108,21.5,4-fold,0.0,0.0003091950698484834,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:2393109-3393108,21.5,0-fold,0.0,0.00034115468236397737,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:1393109-2393108,22.5,4-fold,0.0005696879816307277,0.0005358959460627156,1.0630570837795765,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:1393109-2393108,22.5,0-fold,0.0,0.00045452773849414564,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:393109-1393108,23.5,4-fold,0.00014732959733510827,0.0003066962742059257,0.48037622144762815,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,X,X:393109-1393108,23.5,0-fold,0.0,0.0004528486379365476,0.0,20,success,
