Analysis,Pair_ID,Pair_short,Pair_label,Comparison_group,Population_1,Population_2,Country_1,Country_2,Location_1,Location_2,Country_pair,Location_pair,N_population_1,N_population_2,Minimum_pair_population_size,Contig,Region,Genomic_start_POS,Genomic_end_POS,Distance_from_CEN_start,Distance_from_CEN_end,Distance_from_CEN_midpoint_Mb,Window_size_bp,Site_class,MalariaGEN_site_class_argument,Site_mask,FST_formula,FST_estimate,Jackknife_standard_error,n_jack,Run_status,Error_message,FST_to_SE_ratio
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:23393109-24393108,23393109,24393108,0,1000000,0.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0002608660094051,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:23393109-24393108,23393109,24393108,0,1000000,0.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0014017447343615,0.0014406406215541,20,success,,0.973000978446213
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:22393109-23393108,22393109,23393108,1000000,2000000,1.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0007013632036142,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:22393109-23393108,22393109,23393108,1000000,2000000,1.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0008962256632227,0.0004301513038974,20,success,,2.083512603826649
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:21393109-22393108,21393109,22393108,2000000,3000000,2.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0020682717563895,0.0030278752824799,20,success,,0.6830769313244427
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:21393109-22393108,21393109,22393108,2000000,3000000,2.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0018841882038346,0.0048700743800674,20,success,,0.38689105274168806
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:20393109-21393108,20393109,21393108,3000000,4000000,3.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0019906946046909,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:20393109-21393108,20393109,21393108,3000000,4000000,3.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0013657617760542,0.0024821145592573,20,success,,0.550241233209987
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:19393109-20393108,19393109,20393108,4000000,5000000,4.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0003494846526758,0.0011296754774351,20,success,,0.30936730030583315
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:19393109-20393108,19393109,20393108,4000000,5000000,4.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0026735037672811,0.0008584002037287,20,success,,3.114519026985307
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:18393109-19393108,18393109,19393108,5000000,6000000,5.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0010814008218582,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:18393109-19393108,18393109,19393108,5000000,6000000,5.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0005179746896729,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:17393109-18393108,17393109,18393108,6000000,7000000,6.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0004747332117317,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:17393109-18393108,17393109,18393108,6000000,7000000,6.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0021908933545374,0.0008072170302694,20,success,,2.7141317296120637
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:16393109-17393108,16393109,17393108,7000000,8000000,7.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0011638199960371,0.0009162478573234,20,success,,1.2702021475247134
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:16393109-17393108,16393109,17393108,7000000,8000000,7.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0003146463080549,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:15393109-16393108,15393109,16393108,8000000,9000000,8.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0028584079238474,0.0014391361160886,20,success,,1.9861970607868635
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:15393109-16393108,15393109,16393108,8000000,9000000,8.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0018391363788068,0.0009878211983101,20,success,,1.8618110058308879
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:14393109-15393108,14393109,15393108,9000000,10000000,9.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0005000197060948,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:14393109-15393108,14393109,15393108,9000000,10000000,9.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0006215110213768,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:13393109-14393108,13393109,14393108,10000000,11000000,10.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.000635243546126,0.0007937301472606,20,success,,0.8003268470000987
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:13393109-14393108,13393109,14393108,10000000,11000000,10.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0004764744014315,0.0008089775139622,20,success,,0.5889834923814257
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:12393109-13393108,12393109,13393108,11000000,12000000,11.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.000351754640296,0.0003764378037932,20,success,,0.9344296368524136
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:12393109-13393108,12393109,13393108,11000000,12000000,11.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0007575427310545,0.0007756800410004,20,success,,0.9766175368873637
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:11393109-12393108,11393109,12393108,12000000,13000000,12.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0004475525770572,0.0002285792919851,20,success,,1.9579751655122541
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:11393109-12393108,11393109,12393108,12000000,13000000,12.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0003233578101039,0.0004778436219949,20,success,,0.6767021578188004
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:10393109-11393108,10393109,11393108,13000000,14000000,13.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0001773002038402,0.0003585669408849,20,success,,0.49446890837912855
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:10393109-11393108,10393109,11393108,13000000,14000000,13.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0006608036344542,0.0005160194489405,20,success,,1.2805789312999218
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:9393109-10393108,9393109,10393108,14000000,15000000,14.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0022018980068147,0.000561943851043,20,success,,3.9183594637219556
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:9393109-10393108,9393109,10393108,14000000,15000000,14.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0037440247833892,0.0010517333581291,20,success,,3.5598612085950614
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:8393109-9393108,8393109,9393108,15000000,16000000,15.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0081173738199912,0.002833327059556,20,success,,2.864961809690705
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:8393109-9393108,8393109,9393108,15000000,16000000,15.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.013081620214665,0.0056815247246309,20,success,,2.302484077549244
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:7393109-8393108,7393109,8393108,16000000,17000000,16.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0003708515648588,0.0004171486149632,20,success,,0.8890154529016374
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:7393109-8393108,7393109,8393108,16000000,17000000,16.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0003233958708334,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:6393109-7393108,6393109,7393108,17000000,18000000,17.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0003289036186835,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:6393109-7393108,6393109,7393108,17000000,18000000,17.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0003406960918185,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:5393109-6393108,5393109,6393108,18000000,19000000,18.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.000269410230956,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:5393109-6393108,5393109,6393108,18000000,19000000,18.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0004032444674849,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:4393109-5393108,4393109,5393108,19000000,20000000,19.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0003083022141741,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:4393109-5393108,4393109,5393108,19000000,20000000,19.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0003838561618709,0.0006347998267537,20,success,,0.6046885107607863
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:3393109-4393108,3393109,4393108,20000000,21000000,20.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0002286504376606,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:3393109-4393108,3393109,4393108,20000000,21000000,20.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0004874141163822,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:2393109-3393108,2393109,3393108,21000000,22000000,21.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0001343216889415,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:2393109-3393108,2393109,3393108,21000000,22000000,21.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,7.966192013253982e-05,0.0002396069505133,20,success,,0.33246915401194915
Selected_6pairs_1Mb_scan_3R_X,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Without Nigeria,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,X,X:1393109-2393108,1393109,2393108,22000000,23000000,22.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0003454895898635,20,success,,0.0
